# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-04-13 15:54:59,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
863,170410_Smp_40ppt4C_B,13C-Isethionic Acid,7.035,,6127409,-1510985,219214,1.3404395,290.0423605,1.246594441,6127409
864,170410_Smp_40ppt4C_C,13C-Isethionic Acid,6.66,,6749737,-888657,254084,1.255234439,84.37022764,1.131658019,6749737
865,170410_Poo_April10AqExtractsFull_1,13C-Sulfoacetic Acid,13.88,,17091246,-5201784,3320146,2.139728481,292.0238047,1.304353702,17091246
866,170410_Poo_April10AqExtractsFull_2,13C-Sulfoacetic Acid,13.81,,15960730,-6332300,2876613,2.965235504,78.58246405,1.396742505,15960730
867,170410_Poo_April10AqExtractsFull_3,13C-Sulfoacetic Acid,13.79,,17922474,-4370556,3226694,2.130765529,201.1102464,1.243858967,17922474
868,170410_Poo_April10AqExtractsHalf_1,13C-Sulfoacetic Acid,13.84,,11542603,-10750427,1526399,1.971564461,432.9513135,1.93136938,11542603
869,170410_Poo_April10AqExtractsHalf_2,13C-Sulfoacetic Acid,13.81,,12189531,-10103499,1581164,2.155743518,210.8929143,1.828866919,12189531
870,170410_Poo_April10AqExtractsHalf_3,13C-Sulfoacetic Acid,13.86,,9791410,-12501620,1168069,2.089012841,643.734016,2.27679466,9791410
871,170410_Smp_32ppt-1C_A,13C-Sulfoacetic Acid,13.84,,12162542,-10130488,1800472,1.42534839,124.5064228,1.832925222,12162542
872,170410_Smp_32ppt-1C_B,13C-Sulfoacetic Acid,13.81,,17897506,-4395524,3167202,2.076664426,83.60145934,1.245594219,17897506
873,170410_Smp_32ppt-1C_C,13C-Sulfoacetic Acid,13.86,,18118006,-4175024,3429275,2.086366902,258.9699856,1.230435071,18118006
874,170410_Smp_32ppt4C_A,13C-Sulfoacetic Acid,13.86,,20641172,-1651858,4097005,2.072664037,798.8806339,1.080027336,20641172
875,170410_Smp_32ppt4C_B,13C-Sulfoacetic Acid,13.88,,22759056,466026,4151805,2.160337277,169.3050915,0.979523492,22759056
876,170410_Smp_32ppt4C_C,13C-Sulfoacetic Acid,13.86,,15200946,-7092084,2334284,1.977218399,333.406429,1.466555437,15200946
877,170410_Smp_40ppt-1C_A,13C-Sulfoacetic Acid,13.83,,11076229,-11216801,1638574,2.2044664,484.3404172,2.012691323,11076229
878,170410_Smp_40ppt-1C_B,13C-Sulfoacetic Acid,13.82,,12183885,-10109145,1796114,2.186949118,1389.793457,1.829714414,12183885
879,170410_Smp_40ppt-1C_C,13C-Sulfoacetic Acid,13.79,,12685886,-9607144,1798441,1.873845878,2361.604019,1.757309659,12685886
880,170410_Smp_40ppt4C_A,13C-Sulfoacetic Acid,13.86,,9077065,-13215965,1339987,2.216079781,1499.607396,2.455973379,9077065
881,170410_Smp_40ppt4C_B,13C-Sulfoacetic Acid,13.82,,12976206,-9316824,1873503,2.113109834,29762.94037,1.717992917,12976206
882,170410_Smp_40ppt4C_C,13C-Sulfoacetic Acid,13.78,,13910075,-8382955,2192097,2.273535212,Inf,1.602653472,13910075
883,170410_Poo_April10AqExtractsFull_1,13C-Sulfolactic Acid,13.58,,5926625,2388796,552648,1.504305067,Inf,0.596938224,5926625
884,170410_Poo_April10AqExtractsFull_2,13C-Sulfolactic Acid,13.475,,6233580,2695751,556171,1.357902703,1273.678644,0.567543691,6233580
885,170410_Poo_April10AqExtractsFull_3,13C-Sulfolactic Acid,13.45,,5129839,1592010,531098,1.239263965,2351.980293,0.689656927,5129839
886,170410_Poo_April10AqExtractsHalf_1,13C-Sulfolactic Acid,13.465,,3206895,-330934,279508,1.514301337,4723.967599,1.103194523,3206895
887,170410_Poo_April10AqExtractsHalf_2,13C-Sulfolactic Acid,13.42,,3030603,-507226,257206,1.507078128,Inf,1.167368012,3030603
888,170410_Poo_April10AqExtractsHalf_3,13C-Sulfolactic Acid,13.525,,2284331,-1253498,177796,1.601526558,98.42114466,1.548737464,2284331
889,170410_Smp_32ppt-1C_A,13C-Sulfolactic Acid,13.48,,4278467,740638,382471,1.470157985,92.29538665,0.826891735,4278467
890,170410_Smp_32ppt-1C_B,13C-Sulfolactic Acid,13.455,,5111577,1573748,500591,1.379004218,3359.460578,0.692120846,5111577
891,170410_Smp_32ppt-1C_C,13C-Sulfolactic Acid,13.51,,4207616,669787,396037,1.426419303,121.1077872,0.840815559,4207616
892,170410_Smp_32ppt4C_A,13C-Sulfolactic Acid,13.58,,6805637,3267808,636568,1.31737883,3066.602252,0.51983804,6805637
893,170410_Smp_32ppt4C_B,13C-Sulfolactic Acid,13.57,,7185065,3647236,578652,1.356792892,Inf,0.492386499,7185065
894,170410_Smp_32ppt4C_C,13C-Sulfolactic Acid,13.585,,7376959,3839130,761994,1.431137591,Inf,0.479578238,7376959
895,170410_Smp_40ppt-1C_A,13C-Sulfolactic Acid,13.525,,4575671,1037842,440916,1.270654056,Inf,0.773182556,4575671
896,170410_Smp_40ppt-1C_B,13C-Sulfolactic Acid,13.48,,6263573,2725744,583132,1.469665781,125.6283776,0.564826019,6263573
897,170410_Smp_40ppt-1C_C,13C-Sulfolactic Acid,13.49,,5086074,1548245,444849,1.432860369,1538.507255,0.695591334,5086074
898,170410_Smp_40ppt4C_A,13C-Sulfolactic Acid,13.58,,6879171,3341342,584619,1.538390372,2997.154617,0.514281299,6879171
899,170410_Smp_40ppt4C_B,13C-Sulfolactic Acid,13.52,,6059567,2521738,584521,1.290947532,885.8666764,0.583841882,6059567
900,170410_Smp_40ppt4C_C,13C-Sulfolactic Acid,13.47,,6568701,3030872,547164,1.430602701,356.4684236,0.538588832,6568701
901,170410_Poo_April10AqExtractsFull_1,d3-Cysteic Acid,12.47,,2064360,985806,202284,1.443067494,351.1882952,0.522464105,2064360
902,170410_Poo_April10AqExtractsFull_2,d3-Cysteic Acid,12.315,,2012454,933900,144687,1.213735762,355.5549683,0.535939703,2012454
903,170410_Poo_April10AqExtractsFull_3,d3-Cysteic Acid,12.31,,2375785,1297231,202958,1.449796851,Inf,0.453977948,2375785
904,170410_Poo_April10AqExtractsHalf_1,d3-Cysteic Acid,12.235,,881276,-197278,93235,0.924380801,225.3003309,1.223854956,881276
905,170410_Poo_April10AqExtractsHalf_2,d3-Cysteic Acid,12.23,,1100360,21806,90898,1.200011342,244.7660611,0.980182849,1100360
906,170410_Poo_April10AqExtractsHalf_3,d3-Cysteic Acid,12.265,,1008770,-69784,81506,1.316206998,Inf,1.069177315,1008770
907,170410_Smp_32ppt-1C_A,d3-Cysteic Acid,12.33,,2119318,1040764,169508,1.202032542,3063.598266,0.508915604,2119318
908,170410_Smp_32ppt-1C_B,d3-Cysteic Acid,12.29,,2234808,1156254,175522,1.203354174,1318.693396,0.482615956,2234808
909,170410_Smp_32ppt-1C_C,d3-Cysteic Acid,12.35,,2169846,1091292,180821,1.257109255,329.2175163,0.497064769,2169846
910,170410_Smp_32ppt4C_A,d3-Cysteic Acid,12.385,,1862549,783995,149898,1.062022779,266.0560694,0.579074161,1862549
911,170410_Smp_32ppt4C_B,d3-Cysteic Acid,12.385,,2164946,1086392,164819,1.394427304,329.6695005,0.498189793,2164946
912,170410_Smp_32ppt4C_C,d3-Cysteic Acid,12.355,,1697484,618930,123972,1.169909708,219.7479381,0.635383898,1697484
913,170410_Smp_40ppt-1C_A,d3-Cysteic Acid,12.365,,2049911,971357,162864,1.123254907,396.2778635,0.526146745,2049911
914,170410_Smp_40ppt-1C_B,d3-Cysteic Acid,12.31,,2582879,1504325,183623,1.273755946,445.8637616,0.417578214,2582879
915,170410_Smp_40ppt-1C_C,d3-Cysteic Acid,12.34,,1952502,873948,175540,1.26493021,372.4099296,0.552395849,1952502
916,170410_Smp_40ppt4C_A,d3-Cysteic Acid,12.445,,1721982,643428,151234,1.577012016,484.4312184,0.626344526,1721982
917,170410_Smp_40ppt4C_B,d3-Cysteic Acid,12.4,,1845357,766803,112360,1.258142768,145.134734,0.584469021,1845357
918,170410_Smp_40ppt4C_C,d3-Cysteic Acid,12.3,,1883131,804577,127685,1.192606859,665.947387,0.572745072,1883131
919,170410_Poo_April10AqExtractsFull_1,d4 Succinic Acid,12.485,,6347681,-3228172,556052,11.76869496,21.56988376,1.508559268,6347681
920,170410_Poo_April10AqExtractsFull_2,d4 Succinic Acid,12.35,,5712675,-3863178,528374,9.047474624,8.940788898,1.676246767,5712675
921,170410_Poo_April10AqExtractsFull_3,d4 Succinic Acid,12.325,,6301884,-3273969,530700,12.00768262,12.93800911,1.519522257,6301884
922,170410_Poo_April10AqExtractsHalf_1,d4 Succinic Acid,12.335,,3340262,-6235591,258568,9.824155527,25.15596005,2.866796976,3340262
923,170410_Poo_April10AqExtractsHalf_2,d4 Succinic Acid,12.355,,3694652,-5881201,292280,14.35920436,22.91137364,2.591814601,3694652
924,170410_Poo_April10AqExtractsHalf_3,d4 Succinic Acid,12.44,,3523151,-6052702,285057,12.0158761,15.17584456,2.717979729,3523151
925,170410_Smp_32ppt-1C_A,d4 Succinic Acid,12.42,,6467778,-3108075,601509,12.02770484,11.67552583,1.48054757,6467778
926,170410_Smp_32ppt-1C_B,d4 Succinic Acid,12.39,,6120834,-3455019,512354,10.78884247,8.680959839,1.564468666,6120834
927,170410_Smp_32ppt-1C_C,d4 Succinic Acid,12.425,,6114055,-3461798,599890,15.34579174,12.35632997,1.566203281,6114055
928,170410_Smp_32ppt4C_A,d4 Succinic Acid,12.46,,7210625,-2365228,595889,10.55045637,27.54918169,1.328019832,7210625
929,170410_Smp_32ppt4C_B,d4 Succinic Acid,12.48,,6974309,-2601544,659874,10.77587664,14.55851248,1.373018173,6974309
930,170410_Smp_32ppt4C_C,d4 Succinic Acid,12.45,,5677176,-3898677,472651,12.38063212,24.45097424,1.686728225,5677176
931,170410_Smp_40ppt-1C_A,d4 Succinic Acid,12.39,,6324939,-3250914,514408,13.48454432,11.54275985,1.513983455,6324939
932,170410_Smp_40ppt-1C_B,d4 Succinic Acid,12.38,,6860072,-2715781,674320,10.24369892,13.48670708,1.395882288,6860072
933,170410_Smp_40ppt-1C_C,d4 Succinic Acid,12.41,,6271895,-3303958,601770,10.43585221,28.35330932,1.526787837,6271895
934,170410_Smp_40ppt4C_A,d4 Succinic Acid,12.495,,6377543,-3198310,606981,8.611086657,15.0887558,1.501495639,6377543
935,170410_Smp_40ppt4C_B,d4 Succinic Acid,12.42,,6309895,-3265958,567713,13.35874218,22.60064837,1.517593082,6309895
936,170410_Smp_40ppt4C_C,d4 Succinic Acid,12.38,,5947310,-3628543,529238,15.42980415,12.85961043,1.610114993,5947310
937,170410_Poo_April10AqExtractsFull_1,d4 Taurine,10.865,,6468365,-9795774,495545,50.71795415,143.7611512,2.514412684,6468365
938,170410_Poo_April10AqExtractsFull_2,d4 Taurine,10.7,,7027892,-9236247,540350,114.2653768,459.560094,2.314227225,7027892
939,170410_Poo_April10AqExtractsFull_3,d4 Taurine,10.615,,7257041,-9007098,477371,76.57206618,500.2117356,2.241152971,7257041
940,170410_Poo_April10AqExtractsHalf_1,d4 Taurine,10.65,,5460912,-10803227,396289,113.973202,213.5199253,2.978282565,5460912
941,170410_Poo_April10AqExtractsHalf_2,d4 Taurine,10.55,,4568169,-11695970,349597,65.54890875,164.4173642,3.560319025,4568169
942,170410_Poo_April10AqExtractsHalf_3,d4 Taurine,10.64,,4409397,-11854742,265735,77.82479085,92.10136154,3.688517727,4409397
943,170410_Smp_32ppt-1C_A,d4 Taurine,10.7,,6441000,-9823139,417791,74.42457016,732.7655078,2.525095327,6441000
944,170410_Smp_32ppt-1C_B,d4 Taurine,10.655,,6314922,-9949217,383250,46.70523933,206.323254,2.575509088,6314922
945,170410_Smp_32ppt-1C_C,d4 Taurine,10.775,,6439937,-9824202,481960,70.84015708,142.2112049,2.525512128,6439937
946,170410_Smp_32ppt4C_A,d4 Taurine,10.87,,7089031,-9175108,484506,110.3454175,462.9465007,2.294268286,7089031
947,170410_Smp_32ppt4C_B,d4 Taurine,10.825,,7064744,-9199395,556832,80.42924475,86.12662819,2.302155464,7064744
948,170410_Smp_32ppt4C_C,d4 Taurine,10.76,,7363216,-8900923,503643,40.12979808,104.6007485,2.208836329,7363216
949,170410_Smp_40ppt-1C_A,d4 Taurine,10.755,,7450976,-8813163,693442,68.86808636,285.9103701,2.182819942,7450976
950,170410_Smp_40ppt-1C_B,d4 Taurine,10.74,,7652188,-8611951,524714,146.4449505,502.9803201,2.125423343,7652188
951,170410_Smp_40ppt-1C_C,d4 Taurine,10.655,,7259146,-9004993,517519,87.66131701,115.9763368,2.240503084,7259146
952,170410_Smp_40ppt4C_A,d4 Taurine,10.815,,6302571,-9961568,418276,159.3167594,600.7878759,2.580556252,6302571
953,170410_Smp_40ppt4C_B,d4 Taurine,10.845,,7848640,-8415499,488693,46.22530052,878.3351218,2.07222385,7848640
954,170410_Smp_40ppt4C_C,d4 Taurine,10.625,,8379082,-7885057,598978,47.58624959,702.2957817,1.941040677,8379082
955,170410_Poo_April10AqExtractsFull_1,D-Methionine,8.165,,148217088,-6394176,7190864,0.966640983,103.6636042,1.043140613,148217088
956,170410_Poo_April10AqExtractsFull_2,D-Methionine,8.06,,89607128,-65004136,5033632,0.962062618,60.48167964,1.725434878,89607128
957,170410_Poo_April10AqExtractsFull_3,D-Methionine,8.075,,81242168,-73369096,4484210,0.933667005,72.9767455,1.903091311,81242168
958,170410_Poo_April10AqExtractsHalf_1,D-Methionine,8.045,,55463800,-99147464,3208472,0.94806226,81.03549835,2.787606763,55463800
959,170410_Poo_April10AqExtractsHalf_2,D-Methionine,8.02,,49106244,-105505020,2672746,0.992058962,2302.459624,3.148505188,49106244
960,170410_Poo_April10AqExtractsHalf_3,D-Methionine,8.015,,56002520,-98608744,3445783,1.020318213,65.24996702,2.760791193,56002520
961,170410_Smp_32ppt-1C_A,D-Methionine,8.06,,113711144,-40900120,5852628,0.966025339,72.34897461,1.35968436,113711144
962,170410_Smp_32ppt-1C_B,D-Methionine,8.025,,99581992,-55029272,4972721,0.951503602,57.94121872,1.552602643,99581992
963,170410_Smp_32ppt-1C_C,D-Methionine,8.045,,112936792,-41674472,5895141,0.94658088,93.9571417,1.369007046,112936792
964,170410_Smp_32ppt4C_A,D-Methionine,8.13,,130075048,-24536216,6772753,0.964557796,289.834864,1.188631228,130075048
965,170410_Smp_32ppt4C_B,D-Methionine,8.165,,131342520,-23268744,7033296,0.928521215,135.885836,1.177160785,131342520
966,170410_Smp_32ppt4C_C,D-Methionine,8.11,,119705544,-34905720,6595938,0.969302534,116.7257359,1.29159652,119705544
967,170410_Smp_40ppt-1C_A,D-Methionine,8.1,,107592288,-47018976,6387931,0.97436441,68.21678091,1.437010653,107592288
968,170410_Smp_40ppt-1C_B,D-Methionine,8.065,,95199504,-59411760,5649367,0.950322169,94.98827707,1.624076361,95199504
969,170410_Smp_40ppt-1C_C,D-Methionine,8.065,,98929184,-55682080,5158039,0.978355082,142.4862746,1.562847865,98929184
970,170410_Smp_40ppt4C_A,D-Methionine,8.135,,120855080,-33756184,6632171,0.962724492,83.56651158,1.279311254,120855080
971,170410_Smp_40ppt4C_B,D-Methionine,8.1,,95310200,-59301064,5356700,0.960500311,52.4059617,1.622190112,95310200
972,170410_Smp_40ppt4C_C,D-Methionine,8.08,,71192352,-83418912,4205399,0.956858981,51.37940903,2.171739796,71192352
973,170410_Poo_April10AqExtractsFull_1,Heavy Alanine,11.1,,19884932,3258286,1631580,NA,121.1143582,0.836142965,19884932
974,170410_Poo_April10AqExtractsFull_2,Heavy Alanine,11.03,,17931030,1304384,1272576,NA,420.2823738,0.92725549,17931030
975,170410_Poo_April10AqExtractsFull_3,Heavy Alanine,11.01,,17591394,964748,1402186,NA,211.3202257,0.945157956,17591394
976,170410_Poo_April10AqExtractsHalf_1,Heavy Alanine,11.03,,10583755,-6042891,795609,NA,149.2173316,1.570959078,10583755
977,170410_Poo_April10AqExtractsHalf_2,Heavy Alanine,11.01,,10397396,-6229250,796604,NA,1686.973083,1.599116356,10397396
978,170410_Poo_April10AqExtractsHalf_3,Heavy Alanine,10.98,,9780853,-6845793,755468,NA,4336.484486,1.699917788,9780853
979,170410_Smp_32ppt-1C_A,Heavy Alanine,11.01,,17938554,1311908,1380729,NA,140.1783162,0.926866569,17938554
980,170410_Smp_32ppt-1C_B,Heavy Alanine,11.03,,18872076,2245430,1407547,NA,108.2545182,0.881018389,18872076
981,170410_Smp_32ppt-1C_C,Heavy Alanine,11.05,,17304808,678162,1367054,NA,27295.64984,0.960810776,17304808
982,170410_Smp_32ppt4C_A,Heavy Alanine,11.05,,17305988,679342,1215911,NA,Inf,0.960745263,17305988
983,170410_Smp_32ppt4C_B,Heavy Alanine,11.05,,17495354,868708,1232637,NA,Inf,0.950346361,17495354
984,170410_Smp_32ppt4C_C,Heavy Alanine,11.06,,16725060,98414,1361696,NA,132.0104808,0.994115776,16725060
985,170410_Smp_40ppt-1C_A,Heavy Alanine,11.08,,19603106,2976460,1534138,NA,3415.580387,0.848163857,19603106
986,170410_Smp_40ppt-1C_B,Heavy Alanine,11.03,,17742740,1116094,1518331,NA,480.1838388,0.937095736,17742740
987,170410_Smp_40ppt-1C_C,Heavy Alanine,11.01,,18600942,1974296,1317539,NA,142.5026055,0.893860429,18600942
988,170410_Smp_40ppt4C_A,Heavy Alanine,11.05,,18284168,1657522,1202982,NA,242.9917149,0.9093466,18284168
989,170410_Smp_40ppt4C_B,Heavy Alanine,11.05,,19062768,2436122,1372774,NA,8892.216418,0.872205233,19062768
990,170410_Smp_40ppt4C_C,Heavy Alanine,11.01,,18251116,1624470,1504819,NA,9887.84507,0.910993388,18251116
991,170410_Poo_April10AqExtractsFull_1,Heavy Histidine,11.16,,942363840,-147066688,58918108,7.332261545,41.9820055,1.156061472,942363840
992,170410_Poo_April10AqExtractsFull_2,Heavy Histidine,11.05,,1130710272,41279744,66051020,7.048206477,51.52813744,0.9634922,1130710272
993,170410_Poo_April10AqExtractsFull_3,Heavy Histidine,11.02,,1214877824,125447296,71494432,7.07627338,55.74929754,0.896740813,1214877824
994,170410_Poo_April10AqExtractsHalf_1,Heavy Histidine,11.09,,670038784,-419391744,39961428,7.348384879,58.31181442,1.625921594,670038784
995,170410_Poo_April10AqExtractsHalf_2,Heavy Histidine,11.01,,755361408,-334069120,43473916,7.231472794,54.19096674,1.44226395,755361408
996,170410_Poo_April10AqExtractsHalf_3,Heavy Histidine,11.08,,770033408,-319397120,43446088,7.442807003,69.36463511,1.414783458,770033408
997,170410_Smp_32ppt-1C_A,Heavy Histidine,11.08,,1448402048,358971520,90648128,6.982994764,61.84693606,0.752160306,1448402048
998,170410_Smp_32ppt-1C_B,Heavy Histidine,11.04,overloaded?,1592024960,502594432,100194328,7.410643931,33.46506471,0.684304929,1592024960
999,170410_Smp_32ppt-1C_C,Heavy Histidine,11.06,,1473333888,383903360,92467400,7.107195402,32.65353163,0.739432207,1473333888
1000,170410_Smp_32ppt4C_A,Heavy Histidine,11.15,,869209152,-220221376,49836160,7.268320071,62.74205023,1.253358326,869209152
1001,170410_Smp_32ppt4C_B,Heavy Histidine,11.135,,947958272,-141472256,54594928,7.250224966,40.99911694,1.149238907,947958272
1002,170410_Smp_32ppt4C_C,Heavy Histidine,11.1,,805735168,-283695360,48443392,7.446808687,44.54842669,1.352095045,805735168
1003,170410_Smp_40ppt-1C_A,Heavy Histidine,11.065,,1085043840,-4386688,71793232,7.348516421,56.18313704,1.004042867,1085043840
1004,170410_Smp_40ppt-1C_B,Heavy Histidine,11.09,,1222398592,132968064,79590224,7.307002335,86.86714587,0.891223644,1222398592
1005,170410_Smp_40ppt-1C_C,Heavy Histidine,11.055,,1341906048,252475520,86590808,7.061361741,57.87774938,0.811853058,1341906048
1006,170410_Smp_40ppt4C_A,Heavy Histidine,11.135,,873695552,-215734976,49876520,7.291036284,47.75014736,1.24692237,873695552
1007,170410_Smp_40ppt4C_B,Heavy Histidine,11.07,,929472320,-159958208,53883164,7.150881052,53.71878921,1.17209572,929472320
1008,170410_Smp_40ppt4C_C,Heavy Histidine,10.995,,1150325120,60894592,64501064,7.210617287,63.31307272,0.947063147,1150325120
1009,170410_Poo_April10AqExtractsFull_1,Heavy Isoleucine,8.05,,63812500,19503000,2988552,19.1889765,123.3424957,0.694370225,63812500
1010,170410_Poo_April10AqExtractsFull_2,Heavy Isoleucine,8.015,,39464788,-4844712,2079331,26.03032765,144.5072763,1.122760371,39464788
1011,170410_Poo_April10AqExtractsFull_3,Heavy Isoleucine,8.015,,38175100,-6134400,2052537,21.93775842,56.94306498,1.160691131,38175100
1012,170410_Poo_April10AqExtractsHalf_1,Heavy Isoleucine,7.975,,27400592,-16908908,1414149,19.72341176,173.0710374,1.617100098,27400592
1013,170410_Poo_April10AqExtractsHalf_2,Heavy Isoleucine,7.94,,23725172,-20584328,1134211,17.65813649,107.9313166,1.867615544,23725172
1014,170410_Poo_April10AqExtractsHalf_3,Heavy Isoleucine,8,,27748412,-16561088,1360274,20.50493957,98.14640013,1.596830118,27748412
1015,170410_Smp_32ppt-1C_A,Heavy Isoleucine,7.985,,48403584,4094084,2186190,18.08832653,138.6079147,0.915417751,48403584
1016,170410_Smp_32ppt-1C_B,Heavy Isoleucine,7.945,,41599028,-2710472,1873647,17.36525665,41.0889958,1.065157099,41599028
1017,170410_Smp_32ppt-1C_C,Heavy Isoleucine,8.035,,48234924,3925424,2527697,19.52538446,83.34616343,0.918618634,48234924
1018,170410_Smp_32ppt4C_A,Heavy Isoleucine,8.025,,49004236,4694736,2494760,18.40287931,40.52062879,0.904197343,49004236
1019,170410_Smp_32ppt4C_B,Heavy Isoleucine,8.06,,49614088,5304588,2401253,20.74677555,143.2071622,0.893083029,49614088
1020,170410_Smp_32ppt4C_C,Heavy Isoleucine,8.09,,50103104,5793604,2622553,22.20319316,107.6003077,0.884366366,50103104
1021,170410_Smp_40ppt-1C_A,Heavy Isoleucine,8,,55113056,10803556,3224287,26.65903815,42.15211775,0.803974652,55113056
1022,170410_Smp_40ppt-1C_B,Heavy Isoleucine,8.05,,55031920,10722420,3284806,32.90164706,93.13169534,0.805159987,55031920
1023,170410_Smp_40ppt-1C_C,Heavy Isoleucine,8.03,,54100880,9791380,3194623,29.59401609,39.04081059,0.819016253,54100880
1024,170410_Smp_40ppt4C_A,Heavy Isoleucine,8.05,,44525156,215656,2369747,17.49429733,49.05529821,0.995156536,44525156
1025,170410_Smp_40ppt4C_B,Heavy Isoleucine,8.05,,36914460,-7395040,2086350,20.11947047,53.2644878,1.200329085,36914460
1026,170410_Smp_40ppt4C_C,Heavy Isoleucine,8.085,,26674092,-17635408,1588021,21.57935689,91.21300803,1.661143705,26674092
1027,170410_Poo_April10AqExtractsFull_1,Heavy Proline,9.285,,155625744,34393680,8043797,197.1805614,369.4853731,0.77899749,155625744
1028,170410_Poo_April10AqExtractsFull_2,Heavy Proline,9.35,,134833552,13601488,7263714,151.0596212,232.7663524,0.899123862,134833552
1029,170410_Poo_April10AqExtractsFull_3,Heavy Proline,9.33,,131393112,10161048,7696313,211.9725809,618.4198205,0.922666814,131393112
1030,170410_Poo_April10AqExtractsHalf_1,Heavy Proline,9.345,,121667264,435200,6126100,190.0187009,426.6362262,0.996423031,121667264
1031,170410_Poo_April10AqExtractsHalf_2,Heavy Proline,9.395,,117055608,-4176456,6639087,239.1266585,394.7991233,1.035679247,117055608
1032,170410_Poo_April10AqExtractsHalf_3,Heavy Proline,9.37,,117249640,-3982424,6201225,214.8523241,221.7987195,1.033965341,117249640
1033,170410_Smp_32ppt-1C_A,Heavy Proline,9.325,,141382448,20150384,9492453,200.7891225,1217.287265,0.857476057,141382448
1034,170410_Smp_32ppt-1C_B,Heavy Proline,9.315,,133113904,11881840,8066689,182.9321944,980.6791463,0.910739302,133113904
1035,170410_Smp_32ppt-1C_C,Heavy Proline,9.305,,143370016,22137952,8788656,185.0984183,449.6931224,0.84558869,143370016
1036,170410_Smp_32ppt4C_A,Heavy Proline,9.3,,163085744,41853680,10847054,194.3757728,751.2196298,0.743363957,163085744
1037,170410_Smp_32ppt4C_B,Heavy Proline,9.29,,185284112,64052048,11321898,187.136199,58102.00721,0.654303613,185284112
1038,170410_Smp_32ppt4C_C,Heavy Proline,9.345,,183337040,62104976,11081280,187.112789,438.3717195,0.661252434,183337040
1039,170410_Smp_40ppt-1C_A,Heavy Proline,9.305,,112871352,-8360712,6025234,149.4715548,194.1617289,1.074072932,112871352
1040,170410_Smp_40ppt-1C_B,Heavy Proline,9.32,,105245648,-15986416,5760045,215.1039859,223.946893,1.151896219,105245648
1041,170410_Smp_40ppt-1C_C,Heavy Proline,9.385,,104632176,-16599888,5441938,130.4377121,136.1515609,1.158649936,104632176
